"GameId";"Season";"SeasonType"
"2011021152";"2011-2012";"Regular Season"
"2011021153";"2011-2012";"Regular Season"
"2011021154";"2011-2012";"Regular Season"
"2011021155";"2011-2012";"Regular Season"
"2011021156";"2011-2012";"Regular Season"
"2011021157";"2011-2012";"Regular Season"
"2011021158";"2011-2012";"Regular Season"
"2011021159";"2011-2012";"Regular Season"
"2011021160";"2011-2012";"Regular Season"
"2011021161";"2011-2012";"Regular Season"
"2011021162";"2011-2012";"Regular Season"
"2011021163";"2011-2012";"Regular Season"
"2011021164";"2011-2012";"Regular Season"
"2011021165";"2011-2012";"Regular Season"
"2011021166";"2011-2012";"Regular Season"
"2011021167";"2011-2012";"Regular Season"
"2011021168";"2011-2012";"Regular Season"
"2011021169";"2011-2012";"Regular Season"
"2011021170";"2011-2012";"Regular Season"
"2011021171";"2011-2012";"Regular Season"
"2011021172";"2011-2012";"Regular Season"
"2011021173";"2011-2012";"Regular Season"
"2011021174";"2011-2012";"Regular Season"
"2011021175";"2011-2012";"Regular Season"
"2011021176";"2011-2012";"Regular Season"
"2011021177";"2011-2012";"Regular Season"
"2011021178";"2011-2012";"Regular Season"
"2011021179";"2011-2012";"Regular Season"
"2011021180";"2011-2012";"Regular Season"
"2011021181";"2011-2012";"Regular Season"
"2011021182";"2011-2012";"Regular Season"
"2011021183";"2011-2012";"Regular Season"
"2011021184";"2011-2012";"Regular Season"
"2011021185";"2011-2012";"Regular Season"
"2011021186";"2011-2012";"Regular Season"
"2011021187";"2011-2012";"Regular Season"
"2011021188";"2011-2012";"Regular Season"
"2011021189";"2011-2012";"Regular Season"
"2011021190";"2011-2012";"Regular Season"
"2011021191";"2011-2012";"Regular Season"
"2011021192";"2011-2012";"Regular Season"
"2011021193";"2011-2012";"Regular Season"
"2011021194";"2011-2012";"Regular Season"
"2011021195";"2011-2012";"Regular Season"
"2011021196";"2011-2012";"Regular Season"
"2011021197";"2011-2012";"Regular Season"
"2011021198";"2011-2012";"Regular Season"
"2011021199";"2011-2012";"Regular Season"
"2011021200";"2011-2012";"Regular Season"
"2011021201";"2011-2012";"Regular Season"
"2011021202";"2011-2012";"Regular Season"
"2011021203";"2011-2012";"Regular Season"
"2011021204";"2011-2012";"Regular Season"
"2011021205";"2011-2012";"Regular Season"
"2011021206";"2011-2012";"Regular Season"
"2011021207";"2011-2012";"Regular Season"
"2011021208";"2011-2012";"Regular Season"
"2011021209";"2011-2012";"Regular Season"
"2011021210";"2011-2012";"Regular Season"
"2011021211";"2011-2012";"Regular Season"
"2011021212";"2011-2012";"Regular Season"
"2011021213";"2011-2012";"Regular Season"
"2011021214";"2011-2012";"Regular Season"
"2011021215";"2011-2012";"Regular Season"
"2011021216";"2011-2012";"Regular Season"
"2011021217";"2011-2012";"Regular Season"
"2011021218";"2011-2012";"Regular Season"
"2011021219";"2011-2012";"Regular Season"
"2011021220";"2011-2012";"Regular Season"
"2011021221";"2011-2012";"Regular Season"
"2011021222";"2011-2012";"Regular Season"
"2011021223";"2011-2012";"Regular Season"
"2011021224";"2011-2012";"Regular Season"
"2011021225";"2011-2012";"Regular Season"
"2011021226";"2011-2012";"Regular Season"
"2011021227";"2011-2012";"Regular Season"
"2011021228";"2011-2012";"Regular Season"
"2011021229";"2011-2012";"Regular Season"
"2011021230";"2011-2012";"Regular Season"
"2011030111";"2011-2012";"Playoffs"
"2011030112";"2011-2012";"Playoffs"
"2011030113";"2011-2012";"Playoffs"
"2011030114";"2011-2012";"Playoffs"
"2011030115";"2011-2012";"Playoffs"
"2011030116";"2011-2012";"Playoffs"
"2011030117";"2011-2012";"Playoffs"
"2011030121";"2011-2012";"Playoffs"
"2011030122";"2011-2012";"Playoffs"
"2011030123";"2011-2012";"Playoffs"
"2011030124";"2011-2012";"Playoffs"
"2011030125";"2011-2012";"Playoffs"
"2011030126";"2011-2012";"Playoffs"
"2011030127";"2011-2012";"Playoffs"
"2011030131";"2011-2012";"Playoffs"
"2011030132";"2011-2012";"Playoffs"
"2011030133";"2011-2012";"Playoffs"
"2011030134";"2011-2012";"Playoffs"
"2011030135";"2011-2012";"Playoffs"
"2011030136";"2011-2012";"Playoffs"
"2011030137";"2011-2012";"Playoffs"
"2011030141";"2011-2012";"Playoffs"
"2011030142";"2011-2012";"Playoffs"
"2011030143";"2011-2012";"Playoffs"
"2011030144";"2011-2012";"Playoffs"
"2011030145";"2011-2012";"Playoffs"
"2011030146";"2011-2012";"Playoffs"
"2011030151";"2011-2012";"Playoffs"
"2011030152";"2011-2012";"Playoffs"
"2011030153";"2011-2012";"Playoffs"
"2011030154";"2011-2012";"Playoffs"
"2011030155";"2011-2012";"Playoffs"
"2011030161";"2011-2012";"Playoffs"
"2011030162";"2011-2012";"Playoffs"
"2011030163";"2011-2012";"Playoffs"
"2011030164";"2011-2012";"Playoffs"
"2011030165";"2011-2012";"Playoffs"
"2011030171";"2011-2012";"Playoffs"
"2011030172";"2011-2012";"Playoffs"
"2011030173";"2011-2012";"Playoffs"
"2011030174";"2011-2012";"Playoffs"
"2011030175";"2011-2012";"Playoffs"
"2011030176";"2011-2012";"Playoffs"
"2011030181";"2011-2012";"Playoffs"
"2011030182";"2011-2012";"Playoffs"
"2011030183";"2011-2012";"Playoffs"
"2011030184";"2011-2012";"Playoffs"
"2011030185";"2011-2012";"Playoffs"
"2011030211";"2011-2012";"Playoffs"
"2011030212";"2011-2012";"Playoffs"
"2011030213";"2011-2012";"Playoffs"
"2011030214";"2011-2012";"Playoffs"
"2011030215";"2011-2012";"Playoffs"
"2011030216";"2011-2012";"Playoffs"
"2011030217";"2011-2012";"Playoffs"
"2011030221";"2011-2012";"Playoffs"
"2011030222";"2011-2012";"Playoffs"
"2011030223";"2011-2012";"Playoffs"
"2011030224";"2011-2012";"Playoffs"
"2011030225";"2011-2012";"Playoffs"
"2011030231";"2011-2012";"Playoffs"
"2011030232";"2011-2012";"Playoffs"
"2011030233";"2011-2012";"Playoffs"
"2011030234";"2011-2012";"Playoffs"
"2011030241";"2011-2012";"Playoffs"
"2011030242";"2011-2012";"Playoffs"
"2011030243";"2011-2012";"Playoffs"
"2011030244";"2011-2012";"Playoffs"
"2011030245";"2011-2012";"Playoffs"
"2011030311";"2011-2012";"Playoffs"
"2011030312";"2011-2012";"Playoffs"
"2011030313";"2011-2012";"Playoffs"
"2011030314";"2011-2012";"Playoffs"
"2011030315";"2011-2012";"Playoffs"
"2011030316";"2011-2012";"Playoffs"
"2011030321";"2011-2012";"Playoffs"
"2011030322";"2011-2012";"Playoffs"
"2011030323";"2011-2012";"Playoffs"
"2011030324";"2011-2012";"Playoffs"
"2011030325";"2011-2012";"Playoffs"
"2011030411";"2011-2012";"Playoffs"
"2011030412";"2011-2012";"Playoffs"
"2011030413";"2011-2012";"Playoffs"
"2011030414";"2011-2012";"Playoffs"
"2011030415";"2011-2012";"Playoffs"
"2011030416";"2011-2012";"Playoffs"
"2012020001";"2012-2013";"Regular Season"
"2012020002";"2012-2013";"Regular Season"
"2012020003";"2012-2013";"Regular Season"
"2012020004";"2012-2013";"Regular Season"
"2012020005";"2012-2013";"Regular Season"
"2012020006";"2012-2013";"Regular Season"
"2012020007";"2012-2013";"Regular Season"
"2012020008";"2012-2013";"Regular Season"
"2012020009";"2012-2013";"Regular Season"
"2012020010";"2012-2013";"Regular Season"
"2012020011";"2012-2013";"Regular Season"
"2012020012";"2012-2013";"Regular Season"
"2012020013";"2012-2013";"Regular Season"
"2012020014";"2012-2013";"Regular Season"
"2012020015";"2012-2013";"Regular Season"
"2012020016";"2012-2013";"Regular Season"
"2012020017";"2012-2013";"Regular Season"
"2012020018";"2012-2013";"Regular Season"
"2012020019";"2012-2013";"Regular Season"
"2012020020";"2012-2013";"Regular Season"
"2012020021";"2012-2013";"Regular Season"
"2012020022";"2012-2013";"Regular Season"
"2012020023";"2012-2013";"Regular Season"
"2012020024";"2012-2013";"Regular Season"
"2012020025";"2012-2013";"Regular Season"
"2012020026";"2012-2013";"Regular Season"
"2012020027";"2012-2013";"Regular Season"
"2012020028";"2012-2013";"Regular Season"
"2012020029";"2012-2013";"Regular Season"
"2012020030";"2012-2013";"Regular Season"
"2012020031";"2012-2013";"Regular Season"
"2012020032";"2012-2013";"Regular Season"
"2012020033";"2012-2013";"Regular Season"
"2012020034";"2012-2013";"Regular Season"
"2012020035";"2012-2013";"Regular Season"
"2012020036";"2012-2013";"Regular Season"
"2012020037";"2012-2013";"Regular Season"
"2012020038";"2012-2013";"Regular Season"
"2012020039";"2012-2013";"Regular Season"
"2012020040";"2012-2013";"Regular Season"
"2012020041";"2012-2013";"Regular Season"
"2012020042";"2012-2013";"Regular Season"
"2012020043";"2012-2013";"Regular Season"
"2012020044";"2012-2013";"Regular Season"
"2012020045";"2012-2013";"Regular Season"
"2012020046";"2012-2013";"Regular Season"
"2012020047";"2012-2013";"Regular Season"
"2012020048";"2012-2013";"Regular Season"
"2012020049";"2012-2013";"Regular Season"
"2012020050";"2012-2013";"Regular Season"
"2012020051";"2012-2013";"Regular Season"
"2012020052";"2012-2013";"Regular Season"
"2012020053";"2012-2013";"Regular Season"
"2012020054";"2012-2013";"Regular Season"
"2012020055";"2012-2013";"Regular Season"
"2012020056";"2012-2013";"Regular Season"
"2012020057";"2012-2013";"Regular Season"
"2012020058";"2012-2013";"Regular Season"
"2012020059";"2012-2013";"Regular Season"
"2012020060";"2012-2013";"Regular Season"
"2012020061";"2012-2013";"Regular Season"
"2012020062";"2012-2013";"Regular Season"
"2012020063";"2012-2013";"Regular Season"
"2012020064";"2012-2013";"Regular Season"
"2012020065";"2012-2013";"Regular Season"
"2012020066";"2012-2013";"Regular Season"
"2012020067";"2012-2013";"Regular Season"
"2012020068";"2012-2013";"Regular Season"
"2012020069";"2012-2013";"Regular Season"
"2012020070";"2012-2013";"Regular Season"
"2012020071";"2012-2013";"Regular Season"
"2012020072";"2012-2013";"Regular Season"
"2012020073";"2012-2013";"Regular Season"
"2012020074";"2012-2013";"Regular Season"
"2012020075";"2012-2013";"Regular Season"
"2012020076";"2012-2013";"Regular Season"
"2012020077";"2012-2013";"Regular Season"
"2012020078";"2012-2013";"Regular Season"
"2012020079";"2012-2013";"Regular Season"
"2012020080";"2012-2013";"Regular Season"
"2012020081";"2012-2013";"Regular Season"
"2012020082";"2012-2013";"Regular Season"
"2012020083";"2012-2013";"Regular Season"
"2012020084";"2012-2013";"Regular Season"
"2012020085";"2012-2013";"Regular Season"
"2012020086";"2012-2013";"Regular Season"
"2012020087";"2012-2013";"Regular Season"
"2012020088";"2012-2013";"Regular Season"
"2012020089";"2012-2013";"Regular Season"
"2012020090";"2012-2013";"Regular Season"
"2012020091";"2012-2013";"Regular Season"
"2012020092";"2012-2013";"Regular Season"
"2012020093";"2012-2013";"Regular Season"
"2012020094";"2012-2013";"Regular Season"
"2012020095";"2012-2013";"Regular Season"
"2012020096";"2012-2013";"Regular Season"
"2012020097";"2012-2013";"Regular Season"
"2012020098";"2012-2013";"Regular Season"
"2012020099";"2012-2013";"Regular Season"
"2012020100";"2012-2013";"Regular Season"
"2012020101";"2012-2013";"Regular Season"
"2012020102";"2012-2013";"Regular Season"
"2012020103";"2012-2013";"Regular Season"
"2012020104";"2012-2013";"Regular Season"
"2012020105";"2012-2013";"Regular Season"
"2012020106";"2012-2013";"Regular Season"
"2012020107";"2012-2013";"Regular Season"
"2012020108";"2012-2013";"Regular Season"
"2012020109";"2012-2013";"Regular Season"
"2012020110";"2012-2013";"Regular Season"
"2012020111";"2012-2013";"Regular Season"
"2012020112";"2012-2013";"Regular Season"
"2012020113";"2012-2013";"Regular Season"
"2012020114";"2012-2013";"Regular Season"
"2012020115";"2012-2013";"Regular Season"
"2012020116";"2012-2013";"Regular Season"
"2012020117";"2012-2013";"Regular Season"
"2012020118";"2012-2013";"Regular Season"
"2012020119";"2012-2013";"Regular Season"
"2012020120";"2012-2013";"Regular Season"
"2012020121";"2012-2013";"Regular Season"
"2012020122";"2012-2013";"Regular Season"
"2012020123";"2012-2013";"Regular Season"
"2012020124";"2012-2013";"Regular Season"
"2012020125";"2012-2013";"Regular Season"
"2012020126";"2012-2013";"Regular Season"
"2012020127";"2012-2013";"Regular Season"
"2012020128";"2012-2013";"Regular Season"
"2012020129";"2012-2013";"Regular Season"
"2012020130";"2012-2013";"Regular Season"
"2012020131";"2012-2013";"Regular Season"
"2012020132";"2012-2013";"Regular Season"
"2012020133";"2012-2013";"Regular Season"
"2012020134";"2012-2013";"Regular Season"
"2012020135";"2012-2013";"Regular Season"
"2012020136";"2012-2013";"Regular Season"
"2012020137";"2012-2013";"Regular Season"
"2012020138";"2012-2013";"Regular Season"
"2012020139";"2012-2013";"Regular Season"
"2012020140";"2012-2013";"Regular Season"
"2012020141";"2012-2013";"Regular Season"
"2012020142";"2012-2013";"Regular Season"
"2012020143";"2012-2013";"Regular Season"
"2012020144";"2012-2013";"Regular Season"
"2012020145";"2012-2013";"Regular Season"
"2012020146";"2012-2013";"Regular Season"
"2012020147";"2012-2013";"Regular Season"
"2012020148";"2012-2013";"Regular Season"
"2012020149";"2012-2013";"Regular Season"
"2012020150";"2012-2013";"Regular Season"
"2012020151";"2012-2013";"Regular Season"
"2012020152";"2012-2013";"Regular Season"
"2012020153";"2012-2013";"Regular Season"
"2012020154";"2012-2013";"Regular Season"
"2012020155";"2012-2013";"Regular Season"
"2012020156";"2012-2013";"Regular Season"
"2012020157";"2012-2013";"Regular Season"
"2012020158";"2012-2013";"Regular Season"
"2012020159";"2012-2013";"Regular Season"
"2012020160";"2012-2013";"Regular Season"
"2012020161";"2012-2013";"Regular Season"
"2012020162";"2012-2013";"Regular Season"
"2012020163";"2012-2013";"Regular Season"
"2012020164";"2012-2013";"Regular Season"
"2012020165";"2012-2013";"Regular Season"
"2012020166";"2012-2013";"Regular Season"
"2012020167";"2012-2013";"Regular Season"
"2012020168";"2012-2013";"Regular Season"
"2012020169";"2012-2013";"Regular Season"
"2012020170";"2012-2013";"Regular Season"
"2012020171";"2012-2013";"Regular Season"
"2012020172";"2012-2013";"Regular Season"
"2012020173";"2012-2013";"Regular Season"
"2012020174";"2012-2013";"Regular Season"
"2012020175";"2012-2013";"Regular Season"
"2012020176";"2012-2013";"Regular Season"
"2012020177";"2012-2013";"Regular Season"
"2012020178";"2012-2013";"Regular Season"
"2012020179";"2012-2013";"Regular Season"
"2012020180";"2012-2013";"Regular Season"
"2012020181";"2012-2013";"Regular Season"
"2012020182";"2012-2013";"Regular Season"
"2012020183";"2012-2013";"Regular Season"
"2012020184";"2012-2013";"Regular Season"
"2012020185";"2012-2013";"Regular Season"
"2012020186";"2012-2013";"Regular Season"
"2012020187";"2012-2013";"Regular Season"
"2012020188";"2012-2013";"Regular Season"
"2012020189";"2012-2013";"Regular Season"
"2012020190";"2012-2013";"Regular Season"
"2012020191";"2012-2013";"Regular Season"
"2012020192";"2012-2013";"Regular Season"
"2012020193";"2012-2013";"Regular Season"
"2012020194";"2012-2013";"Regular Season"
"2012020195";"2012-2013";"Regular Season"
"2012020196";"2012-2013";"Regular Season"
"2012020197";"2012-2013";"Regular Season"
"2012020198";"2012-2013";"Regular Season"
"2012020199";"2012-2013";"Regular Season"
"2012020200";"2012-2013";"Regular Season"
"2012020201";"2012-2013";"Regular Season"
"2012020202";"2012-2013";"Regular Season"
"2012020203";"2012-2013";"Regular Season"
"2012020204";"2012-2013";"Regular Season"
"2012020205";"2012-2013";"Regular Season"
"2012020206";"2012-2013";"Regular Season"
"2012020207";"2012-2013";"Regular Season"
"2012020208";"2012-2013";"Regular Season"
"2012020209";"2012-2013";"Regular Season"
"2012020210";"2012-2013";"Regular Season"
"2012020211";"2012-2013";"Regular Season"
"2012020212";"2012-2013";"Regular Season"
"2012020213";"2012-2013";"Regular Season"
"2012020214";"2012-2013";"Regular Season"
"2012020215";"2012-2013";"Regular Season"
"2012020216";"2012-2013";"Regular Season"
"2012020217";"2012-2013";"Regular Season"
"2012020218";"2012-2013";"Regular Season"
"2012020219";"2012-2013";"Regular Season"
"2012020220";"2012-2013";"Regular Season"
"2012020221";"2012-2013";"Regular Season"
"2012020222";"2012-2013";"Regular Season"
"2012020223";"2012-2013";"Regular Season"
"2012020224";"2012-2013";"Regular Season"
"2012020225";"2012-2013";"Regular Season"
"2012020226";"2012-2013";"Regular Season"
"2012020227";"2012-2013";"Regular Season"
"2012020228";"2012-2013";"Regular Season"
"2012020229";"2012-2013";"Regular Season"
"2012020230";"2012-2013";"Regular Season"
"2012020231";"2012-2013";"Regular Season"
"2012020232";"2012-2013";"Regular Season"
"2012020233";"2012-2013";"Regular Season"
"2012020234";"2012-2013";"Regular Season"
"2012020235";"2012-2013";"Regular Season"
"2012020236";"2012-2013";"Regular Season"
"2012020237";"2012-2013";"Regular Season"
"2012020238";"2012-2013";"Regular Season"
"2012020239";"2012-2013";"Regular Season"
"2012020240";"2012-2013";"Regular Season"
"2012020241";"2012-2013";"Regular Season"
"2012020242";"2012-2013";"Regular Season"
"2012020243";"2012-2013";"Regular Season"
"2012020244";"2012-2013";"Regular Season"
"2012020245";"2012-2013";"Regular Season"
"2012020246";"2012-2013";"Regular Season"
"2012020247";"2012-2013";"Regular Season"
"2012020248";"2012-2013";"Regular Season"
"2012020249";"2012-2013";"Regular Season"
"2012020250";"2012-2013";"Regular Season"
"2012020251";"2012-2013";"Regular Season"
"2012020252";"2012-2013";"Regular Season"
"2012020253";"2012-2013";"Regular Season"
"2012020254";"2012-2013";"Regular Season"
